f(x),g(x),h(x),i(x),j(x),y
101.43391232436394,-1.15102752728261,0.3593465411387495,0.8518174097624229,1.0735135135135134,102.56756226149602
101.4427802395366,-1.1464739267596835,0.36857671433314015,0.8439367945360359,1.0754954954954954,102.5843153171416
101.45141833579176,-1.1419383408169743,0.3777706912630608,0.835869702918461,1.0774774774774776,102.60059786663378
101.4598382247115,-1.1374206981866801,0.3869275690293115,0.8276179174153809,1.0794594594594595,102.61642247242898
101.46805065950663,-1.132920927882943,0.3960464483760346,0.8191832613424654,1.0814414414414415,102.63180088278362
101.4760656175913,-1.1284389592007331,0.40512643377902674,0.8105675984224902,1.0834234234234235,102.64674411401552
101.48389237346092,-1.1239747217147382,0.414166633533684,0.801772832373529,1.0854054054054054,102.6612625230588
101.49153956320838,-1.1195281452782568,0.42316615984257255,0.7928009064883084,1.0873873873873874,102.67536587164838
101.4990152418042,-1.115099160022096,0.4321241289026149,0.7836538032048161,1.0893693693693693,102.6890633832589
101.50632693409295,-1.1106876963534735,0.44103966099188474,0.7743335436682628,1.0913513513513513,102.70236379375098
101.51348168031572,-1.106293684954925,0.4499118805559997,0.7648421872844884,1.0933333333333333,102.71527539653462
101.52048607684866,-1.101917056783213,0.4587399162941064,0.755181831264916,1.0953153153153152,102.7278060829398
101.52734631274866,-1.0975577430682444,0.46752290124444634,0.745354610163152,1.0972972972972972,102.73996337838531
101.53406820261353,-1.0932156753119877,0.47625997286949706,0.735362695403334,1.0992792792792794,102.75175447485366
101.54065721619378,-1.0888907852873986,0.4849502731406774,0.7252082948003333,1.1012612612612613,102.76318626010865
101.54711850513414,-1.0845830050373464,0.4935929486226109,0.7148936520719159,1.1032432432432433,102.77426534403456
101.55345692717196,-1.0802922668735468,0.5021871505569379,0.7044210463429699,1.1052252252252253,102.78499808242356
101.55967706807776,-1.076018503375499,0.5107320349456681,0.6937927916419095,1.1072072072072072,102.79539059849705
101.56578326158566,-1.0717616473894247,0.5192267626340662,0.6830112363893683,1.1091891891891892,102.80544880240886
101.57177960753101,-1.0675216320272145,0.5276704993930611,0.6720787628792901,1.1111711711711711,102.81517840894733
101.57766998838528,-1.0632983906653761,0.536062416001172,0.6609977867525384,1.113153153153153,102.82458495362675
101.58345808435507,-1.0590918569439878,0.5444016883259426,0.6497707564631351,1.115135135135135,102.8336738073353
101.58914738719245,-1.0549019647656546,0.5526874974048751,0.6384001527372503,1.117117117117117,102.84245018968605
101.59474121284646,-1.0507286482944722,0.5609190295258574,0.6268884880250607,1.119099099099099,102.85091918120202
101.60024271307027,-1.0465718419549894,0.5690954763070732,0.6152383059455979,1.1210810810810812,102.85908573444904
101.60565488608616,-1.04243148043118,0.5772160347763907,0.6034521807247103,1.1230630630630631,102.86695468421914
101.61098058639816,-1.0383074986654157,0.5852799074502182,0.5915327166262614,1.125045045045045,102.87453075685426
101.61622253383331,-1.0341998318574432,0.5932863024118212,0.579482547376692,1.127027027027027,102.88181857879141
101.62138332188277,-1.0301084154633675,0.6012344333890937,0.5673043355830709,1.129009009009009,102.88882268440058
101.62646542540706,-1.0260331851946363,0.6091235198317735,0.5550007721447656,1.130990990990991,102.89554752317996
101.63147120776271,-1.0219740770170305,0.6169527869880976,0.5425745756588598,1.132972972972973,102.90199746636561
101.63640292740163,-1.017931027149658,0.6247214659808865,0.530028491819453,1.134954954954955,102.90817681300726
101.64126274398934,-1.0139039720639513,0.632428793883052,0.5173652928109703,1.1369369369369369,102.91408979555634
101.64605272408366,-1.0098928484826697,0.6400740137925209,0.5045877766956218,1.1389189189189188,102.91974058500804
101.650774846411,-1.0058975933789043,0.6476563749065678,0.4916987667951402,1.1409009009009008,102.92513329563471
101.65543100677417,-1.0019181439750882,0.6551751325955469,0.4787011110669414,1.142882882882883,102.93027198934445
101.66002302262221,-0.9979544377420102,0.6626295484760195,0.4655976814748377,1.144864864864865,102.93516067969593
101.66455263730951,-0.9940064123978317,0.6700188904832668,0.4523913733544501,1.146846846846847,102.93980333559622
101.66902152406955,-0.9900740059071087,0.6773424329431831,0.43908510477345203,1.1488288288288289,102.9442038847079
101.67343128972571,-0.9861571564798164,0.6845994566435408,0.4256818158867956,1.1508108108108108,102.94836621658703
101.67778347815985,-0.982255802570379,0.6917892489046215,0.4121844682870519,1.1527927927927928,102.95229418557395
101.6820795735573,-0.9783698828767018,0.6989111036492038,0.39859604435001894,1.1547747747747747,102.9559916134546
101.68632100344543,-0.9744993363392088,0.7059643214719055,0.3849195465757351,1.1567567567567567,102.95946229191063
101.69050914154128,-0.9706441021398826,0.712948209707868,0.3711579969250456,1.1587387387387387,102.96270998477306
101.69464531042256,-0.9668041197013093,0.7198620825007803,0.3573144361518701,1.1607207207207206,102.96573843009462
101.69873078403488,-0.9629793286857262,0.7267052608702338,0.34339192313131717,1.1627027027027026,102.96855134205342
101.70276679004728,-0.9591696689940741,0.7334770727784017,0.3293935341837955,1.1646846846846848,102.97115241270008
101.7067545120667,-0.9553750807650523,0.740176853196037,0.3153223623952687,1.1666666666666667,102.97354531355961
101.71069509172175,-0.9515955043741791,0.7468039441677824,0.3011815169338068,1.1686486486486487,102.97573369709781
101.71458963062459,-0.9478308804328536,0.7533576948767841,0.28697412236258446,1.1706306306306307,102.97772119806172
101.7184391922195,-0.9440811497874236,0.7598374617086067,0.27270331794947733,1.1726126126126126,102.97951143470279
101.72224480352614,-0.9403462535182562,0.7662426083144391,0.2583722569734081,1.1745945945945946,102.98110800989032
101.72600745678409,-0.9366261329388103,0.7725725056735879,0.24398410602759732,1.1765765765765765,102.98251451212305
101.72972811100588,-0.9329207295947166,0.7788265321552499,0.22954204431987452,1.1785585585585585,102.98373451644485
101.73340769344416,-0.9292299852628583,0.7850040735795605,0.21504926297019772,1.1805405405405405,102.98477158527159
101.73704710097878,-0.9255538419504551,0.7911045232779091,0.20050896430554435,1.1825225225225224,102.9856292691343
101.74064720142904,-0.9218922418941539,0.7971272821525176,0.1859243611523241,1.1845045045045044,102.98631110734424
101.74420883479571,-0.9182451275591199,0.8030717587352746,0.17129867612647323,1.1864864864864866,102.98682062858482
101.74773281443751,-0.9146124416381332,0.8089373692458213,0.15663514092138367,1.1884684684684685,102.98716135143506
101.75121992818596,-0.9109941270506872,0.8147235376488822,0.14193699559382839,1.1904504504504505,102.98733678482844
101.7546709394026,-0.9073901269420933,0.8204296957108337,0.1272074878480376,1.1924324324324325,102.9873504284518
101.75808658798194,-0.9038003846825867,0.8260552830555095,0.11244987231808647,1.1944144144144144,102.98720577308735
101.76146759130361,-0.9002248438664362,0.8315997472192309,0.0976674098487496,1.1963963963963964,102.98690630090155
101.76481464513678,-0.8966634483110585,0.8370625437050634,0.08286336677498413,1.1983783783783784,102.98645548568415
101.7681284244994,-0.8931161420561354,0.8424431360362881,0.06804101420020182,1.2003603603603603,102.98585679304013
101.77140958447536,-0.8895828693627341,0.8477409958090871,0.053203627273483274,1.2023423423423423,102.98511368053755
101.77465876099178,-0.8860635747124317,0.8529556027444355,0.03835448446590265,1.2043243243243242,102.984229597814
101.77787657155866,-0.8825582028064425,0.8580864447391963,0.023496866846113636,1.2063063063063062,102.98320798664385
101.78106361597332,-0.8790666985647496,0.863133017916411,0.008634057355367143,1.2082882882882884,102.98205228096863
101.78422047699141,-0.8755890071252392,0.868094826674783,-0.006230659917890271,1.2102702702702703,102.98076590689332
101.7873477209664,-0.8721250738428381,0.8729713837373495,-0.02109400046366794,1.2122522522522523,102.9793522826495
101.79044589845948,-0.8686748442886555,0.8777622101993334,-0.03595268007617731,1.2142342342342343,102.97781481852822
101.79351554482125,-0.8652382642491282,0.8824668355751754,-0.05080341557950963,1.2162162162162162,102.97615691678399
101.79655718074692,-0.8618152797251679,0.8870847978447374,-0.06564292555308805,1.2181981981981982,102.97438197151159
101.7995713128064,-0.8584058369313127,0.8916156434986766,-0.08046793105673102,1.2201801801801802,102.97249336849723
101.80255843395067,-0.8550098822948831,0.8960589275829814,-0.0952751563551653,1.2221621621621621,102.97049448504576
101.8055190239956,-0.8516273624551387,0.9004142137426692,-0.11006132964183543,1.224144144144144,102.96838868978544
101.80845355008452,-0.8482582242624411,0.904681074264638,-0.12482318376184022,1.226126126126126,102.96617934245103
101.81136246713059,-0.8449024147774176,0.9088590901196714,-0.13955745693384652,1.228108108108108,102.9638697936471
101.81424621824007,-0.8415598812701302,0.9129478510035884,-0.1542608934708097,1.2300900900900902,102.96146338459282
101.81710523511732,-0.8382305712192466,0.9169469553775385,-0.16893024449935343,1.2320720720720721,102.95896344684834
101.81993993845275,-0.8349144323112154,0.9208560105074337,-0.18356226867763886,1.234054054054054,102.9563733020254
101.82275073829429,-0.8316114124394433,0.9246746325025189,-0.1981537329115748,1.236036036036036,102.95369626148182
101.82553803440334,-0.828321459703477,0.9284024463530709,-0.21270141306919932,1.238018018018018,102.95093562600177
101.828302216596,-0.8250445224081877,0.9320390859672264,-0.2272020946930871,1.24,102.94809468546195
101.8310436650703,-0.8217805490629586,0.935584194206935,-0.24165257371061502,1.241981981981982,102.94517671848564
101.83376275071996,-0.8185294883808754,0.9390374229230312,-0.25604965714193484,1.243963963963964,102.94218499208415
101.83645983543558,-0.8152912892779214,0.9423984329894256,-0.27039016380549474,1.2459459459459459,102.93912276128752
101.83913527239365,-0.812065900872174,0.9456668943364079,-0.2846709250209524,1.2479279279279278,102.93599326876488
101.84178940633417,-0.8088532724830058,0.9488424859830624,-0.2988887853093296,1.2499099099099098,102.93279974443482
101.84442257382715,-0.8056533536302873,0.9519248960687896,-0.31304060309024434,1.251891891891892,102.92954540506729
101.84703510352878,-0.8024660940335953,0.9549138218839327,-0.3271232513760764,1.253873873873874,102.92623345387692
101.84962731642766,-0.7992914436114209,0.9578089698995055,-0.34113361846290713,1.255855855855856,102.92286708010869
101.85219952608138,-0.7961293524803841,0.9606100557960185,-0.3550686086180823,1.2578378378378379,102.91944945861678
101.85475203884418,-0.7929797709544492,0.9633168044914009,-0.3689251427642431,1.2598198198198198,102.91598374943672
101.85728515408599,-0.7898426495441445,0.9659289501680145,-0.3827001591596835,1.2618018018018018,102.91247309735198
101.85979916440297,-0.7867179389557846,0.968446236298759,-0.39639061407486925,1.2637837837837838,102.90892063145485
101.86229435582052,-0.7836055900906951,0.9708684156722645,-0.40999348246498324,1.2657657657657657,102.90532946470287
101.86477100798845,-0.7805055540444426,0.9731952504171684,-0.4235057586383397,1.2677477477477477,102.90170269347058
101.8672293943691,-0.7774177821060646,0.9754265120254764,-0.4369244569205204,1.2697297297297299,102.89804339709772
101.86966978241853,-0.7743422257573054,0.9775619813750025,-0.45024661231409213,1.2717117117117118,102.89435463743385
101.87209243376114,-0.7712788366718533,0.9796014487508886,-0.46346928115375025,1.2736936936936938,102.89063945838011
101.87449760435806,-0.7682275667145808,0.9815447138661997,-0.4765895417567539,1.2756756756756757,102.88690088542859
101.87688554466926,-0.7651883679407889,0.9833915858815925,-0.48960449506850134,1.2776576576576577,102.88314192519921
101.87925649981028,-0.7621611925954533,0.9851418834240575,-0.5025112653031023,1.2796396396396397,102.87936556497543
101.88161070970305,-0.7591459931124747,0.9867954346047306,-0.5153070005788157,1.2816216216216216,102.87557477223812
101.88394840922167,-0.7561427221139299,0.9883520770357739,-0.5279888735482001,1.2836036036036036,102.87177249419892
101.88626982833301,-0.7531513324093293,0.9898116578463221,-0.540554082022845,1.2855855855855856,102.86796165733273
101.88857519223248,-0.7501717769948741,0.9911740336974965,-0.5529998495925433,1.2875675675675677,102.86414516691012
101.89086472147505,-0.7472040090527181,0.9924390707964806,-0.5653234262387652,1.2895495495495495,102.8603259065296
101.89313863210204,-0.7442479819502317,0.9936066449096602,-0.5775220889423065,1.2915315315315317,102.85650673765069
101.89539713576323,-0.74130364923927,0.9946766413748233,-0.5895931422849642,1.2935135135135136,102.85269049912733
101.8976404398353,-0.738370964655442,0.9956489551124202,-0.6015339190451165,1.2954954954954956,102.84888000674266
101.89986874753593,-0.7354498821173846,0.9965234906358842,-0.6133417807870741,1.2974774774774775,102.84507805274484
101.90208225803435,-0.7325403557260374,0.9973001620610072,-0.6250141184440696,1.2994594594594595,102.8412874053847
101.90428116655816,-0.7296423397639222,0.9979788931143755,-0.6365483528947543,1.3014414414414415,102.8375108084553
101.90646566449665,-0.7267557886944251,0.9985596171408592,-0.6479419355330841,1.3034234234234234,102.83375098083343
101.90863593950074,-0.7238806571610797,0.9990422771101586,-0.6591923488314588,1.3054054054054054,102.83001061602378
101.91079217557976,-0.7210168999868556,0.9994268256224051,-0.6702971068969955,1.3073873873873874,102.82629238170571
101.91293455319504,-0.7181644721734478,0.9997132249128157,-0.681253756020812,1.3093693693693695,102.82259891928297
101.91506324935055,-0.71532332890057,0.9999014468554017,-0.6920598752201969,1.3113513513513513,102.81893284343654
101.91717843768065,-0.7124934255252501,0.9999914729657311,-0.702713076773554,1.3133333333333335,102.81529674168091
101.91928028853508,-0.7096747175811291,0.9999832944027437,-0.7132110067479902,1.3153153153153154,102.81169317392401
101.92136896906129,-0.7068671607777619,0.9998769119696196,-0.7235513455194417,1.3172972972972974,102.80812467203101
101.92344464328423,-0.704070710999922,0.9996723361136999,-0.733731808285219,1.3192792792792793,102.80459373939208
101.9255074721836,-0.7012853243069075,0.9993695869254611,-0.7437501455688581,1.3212612612612613,102.80110285049456
101.9275576137688,-0.6985109569318511,0.9989686941365417,-0.7536041437171624,1.3232432432432433,102.79765445049955
101.92959522315155,-0.6957475652810328,0.9984696971168228,-0.7632916253893343,1.3252252252252252,102.79425095482323
101.9316204526163,-0.6929951059331942,0.9978726448705616,-0.7728104500380797,1.3272072072072072,102.7908947487228
101.93363345168856,-0.6902535356388567,0.997177596031579,-0.7821585143825838,1.3291891891891892,102.78758818688789
101.9356343672011,-0.6875228113196413,0.996384618857501,-0.7913337528732527,1.3311711711711713,102.78433359303689
101.93762334335827,-0.6848028900675927,0.9954937912230561,-0.8003341381481158,1.333153153153153,102.78113325951877
101.9396005217983,-0.6820937291445042,0.9945052006124271,-0.8091576814807951,1.3351351351351353,102.77798944692056
101.94156604165391,-0.6793952859812463,0.9934189441106597,-0.8178024332199321,1.3371171171171172,102.77490438368051
101.943520039611,-0.6767075181770986,0.9922351283941285,-0.8262664832199824,1.3390990990990992,102.77188026570715
101.94546264996566,-0.6740303834990824,0.9909538697200606,-0.8345479612632842,1.3410810810810811,102.76891925600444
101.94739400467967,-0.6713638398812979,0.9895752939151184,-0.842645037473301,1.3430630630630631,102.76602348430325
101.94931423343414,-0.6687078454242628,0.9880995363630428,-0.8505559227189494,1.345045045045045,102.763195046699
101.95122346368191,-0.6660623583942542,0.986526741991358,-0.8582788690099286,1.347027027027027,102.76043600529611
101.95312182069821,-0.6634273372226528,0.9848570652571386,-0.8658121698829545,1.349009009009009,102.75774838785875
101.95500942763005,-0.6608027405052895,0.9830906701318408,-0.8731541607788216,1.350990990990991,102.75513418746877
101.95688640554407,-0.6581885270017949,0.9812277300852001,-0.8803032194102031,1.3529729729729731,102.75259536219023
101.95875287347323,-0.6555846556349517,0.9792684280681955,-0.8872577661201114,1.3549549549549549,102.7501338347413
101.96060894846207,-0.6529910854900486,0.9772129564950818,-0.8940162642309416,1.356936936936937,102.7477514921731
101.96245474561074,-0.6504077758142377,0.9750615172244947,-0.9005772203840137,1.358918918918919,102.7454501855559
101.96429037811782,-0.6478346860158944,0.9728143215396268,-0.9069391848695453,1.360900900900901,102.74323172967291
101.96611595732206,-0.6452717756639792,0.9704715901274776,-0.9131007519469815,1.362882882882883,102.74109790272145
101.96793159274277,-0.6427190044874027,0.9680335530571824,-0.9190605601556062,1.364864864864865,102.73905044602182
101.96973739211936,-0.6401763323743925,0.9655004497574166,-0.924817292615371,1.3668468468468469,102.73709106373384
101.97153346144965,-0.6376437193718631,0.9628725289928833,-0.9303696773178729,1.3688288288288288,102.73522142258163
101.97331990502722,-0.6351211256847883,0.9601500488398836,-0.9357164874074179,1.3708108108108108,102.7334431515857
101.97509682547773,-0.6326085116755755,0.9573332766609711,-0.9408565414521068,1.3727927927927928,102.73175784180383
101.97686432379435,-0.6301058378634431,0.9544224890786963,-0.9457887037048852,1.374774774774775,102.73016704607949
101.9786224993721,-0.6276130649238004,0.9514179719484405,-0.9505118843544971,1.3767567567567567,102.728672278799
101.98037145004152,-0.625130153687629,0.9483200203303426,-0.9550250397662913,1.3787387387387389,102.72727501565666
101.98211127210124,-0.6226570651408683,0.9451289384603236,-0.959327172712822,1.3807207207207208,102.72597669342859
101.98384206034983,-0.6201937604238011,0.9418450397202084,-0.9634173325941964,1.3827027027027028,102.72477870975474
101.9855639081168,-0.6177402008304447,0.9384686466069497,-0.9672946156481197,1.3846846846846848,102.72368242292988
101.98727690729277,-0.6152963478079414,0.9350000907009578,-0.9709581651495907,1.3866666666666667,102.72268915170285
101.98898114835895,-0.612862162955953,0.9314397126335368,-0.9744071716002031,1.3886486486486487,102.72180017508498
101.99067672041573,-0.6104376080260578,0.9277878620534329,-0.9776408729070132,1.3906306306306306,102.72101673216672
101.99236371121076,-0.6080226449211494,0.9240448975924979,-0.9806585545509319,1.3926126126126126,102.72034002194378
101.99404220716607,-0.6056172356948379,0.920211186830468,-0.9834595497446043,1.3945945945945946,102.7197712031517
101.99571229340471,-0.6032213425508539,0.9162871062588663,-0.986043239579744,1.3965765765765767,102.71931139410955
101.99737405377662,-0.6008349278424544,0.9122730412440301,-0.9884090531638866,1.3985585585585585,102.71896167257287
101.99902757088395,-0.5984579540718313,0.9081693859892634,-0.9905564677465344,1.4005405405405407,102.7187230755954
102.00067292610561,-0.5960903838895224,0.903976543496127,-0.9924850088346633,1.4025225225225226,102.71859659940007
102.00231019962133,-0.5937321800938244,0.8996949255248591,-0.9941942502975669,1.4045045045045046,102.7185831992593
102.0039394704352,-0.5913833056302081,0.8953249525539388,-0.9956838144610146,1.4064864864864866,102.7186837893844
102.0055608163984,-0.5890437235907366,0.8908670537387944,-0.9969533721907021,1.4084684684684685,102.71889924282422
102.00717431423159,-0.586713397213485,0.8863216668696553,-0.9980026429649773,1.4104504504504505,102.71923039137324
102.00878003954675,-0.5843922898819631,0.88168923832856,-0.9988313949368246,1.4124324324324324,102.71967802548896
102.0103780668683,-0.5820803651245395,0.8769702230455201,-0.9994394449850931,1.4144144144144144,102.72024289421859
102.01196846965402,-0.5797775866138692,0.8721650844538409,-0.9998266587549598,1.4163963963963964,102.72092570513543
102.01355132031517,-0.5774839181663224,0.867274294444612,-0.9999929506876166,1.4183783783783785,102.72172712428423
102.01512669023637,-0.5751993237414159,0.8622983333203644,-0.9999382840391748,1.4203603603603603,102.72264777613651
102.01669464979486,-0.5729237674412468,0.8572376897479013,-0.9996626708887847,1.4223423423423425,102.72368824355507
102.01825526837939,-0.570657213509929,0.8520928607103092,-0.9991661721359661,1.4243243243243244,102.72484906776813
102.01980861440866,-0.5683996263330304,0.8468643514581519,-0.9984488974871526,1.4263063063063064,102.72613074835293
102.0213547553493,-0.566150970437014,0.8415526754598497,-0.9975110054314499,1.4282882882882884,102.72753374322897
102.02289375773339,-0.5639112104886801,0.8361583543512581,-0.9963527032056166,1.4302702702702703,102.72905846866061
102.02442568717579,-0.5616803112946117,0.8306819178844358,-0.9949742467482735,1.4322522522522523,102.7307052992696
102.02595060839079,-0.5594582378006208,0.8251239038756226,-0.9933759406433504,1.4342342342342342,102.73247456805667
102.02746858520858,-0.5572449550911979,0.8194848581524238,-0.991558138052786,1.4362162162162162,102.73436656643324
102.02897968059123,-0.5550404283889634,0.8137653345002037,-0.989521240638493,1.4381981981981982,102.73638154426217
102.03048395664847,-0.5528446230541213,0.8079658946077042,-0.9872656984736063,1.4401801801801803,102.73851970990862
102.03198147465284,-0.5506575045839144,0.8020871080118818,-0.9847920099430361,1.442162162162162,102.74078123029993
102.03347229505482,-0.5484790386120827,0.7961295520419761,-0.9821007216333425,1.4441441441441443,102.74316623099551
102.03495647749739,-0.5463091909083232,0.7900938117628141,-0.9791924282119643,1.4461261261261262,102.74567479626606
102.03643408083036,-0.5441479273777519,0.7839804799173526,-0.9760677722958191,1.4481081081081082,102.74830696918224
102.03790516312439,-0.5419952140603679,0.7777901568684671,-0.9727274443093117,1.4500900900900902,102.75106275171326
102.0393697816847,-0.5398510171305209,0.7715234505399949,-0.9691721823317772,1.4520720720720721,102.75394210483448
102.04082799306438,-0.5377153028963778,0.7651809763570313,-0.9654027719343954,1.454054054054054,102.7569449486447
102.0422798530776,-0.5355880377993951,0.7587633571854919,-0.9614200460066106,1.456036036036036,102.76007116249312
102.04372541681235,-0.5334691884137908,0.7522712232709462,-0.9572248845720961,1.458018018018018,102.76332058511544
102.04516473864305,-0.5313587214460188,0.74570521217672,-0.9528182145943045,1.46,102.76669301477943
102.04659787224274,-0.5292566037342465,0.7390659687212866,-0.9482010097716456,1.4619819819819821,102.77018820944012
102.04802487059517,-0.5271628022478336,0.7323541449149406,-0.9433742903223374,1.4639639639639639,102.7738058869039
102.04944578600649,-0.5250772840868125,0.7255703998957661,-0.9383391227589786,1.465945945945946,102.77754572500241
102.0508606701168,-0.523000016481372,0.7187153998649076,-0.9330966196528928,1.467927927927928,102.78140736177538
102.0522695739114,-0.520930966791342,0.7117898180211445,-0.9276479393882935,1.46990990990991,102.78539039566283
102.0536725477318,-0.5188701025056808,0.7047943344947777,-0.9219942859063277,1.471891891891892,102.78949438570645
102.0550696412865,-0.5168173912419642,0.6977296362808411,-0.9161369084390532,1.473873873873874,102.79371885176019
102.0564609036616,-0.514772800745877,0.69059641717163,-0.9100771012334075,1.4758558558558559,102.7980632747098
102.05784638333114,-0.5127362988907052,0.6833953776885697,-0.9038162032652313,1.4778378378378378,102.80252709670161
102.0592261281672,-0.5107078536768326,0.6761272250134214,-0.8973555979434082,1.4798198198198198,102.8071097213802
102.06060018544986,-0.5086874332312367,0.6687926729188297,-0.8906967128041863,1.4818018018018018,102.81181051413508
102.06196860187687,-0.5066750058069887,0.6613924416982292,-0.8838410191957496,1.483783783783784,102.81662880235613
102.06333142357329,-0.5046705397827543,0.6539272580951068,-0.8767900319531093,1.4857657657657657,102.8215638756983
102.06468869610066,-0.502674003662297,0.64639785523163,-0.8695453090633838,1.4877477477477479,102.82661498635436
102.06604046446625,-0.5006853660739832,0.6388049725366528,-0.8621084513215483,1.4897297297297298,102.8317813493371
102.067386773132,-0.4987045957702889,0.6311493556730986,-0.854481101976721,1.4917117117117118,102.83706214276981
102.06872766602326,-0.4967316616273091,0.6234317564647301,-0.846664946369071,1.4936936936936938,102.84245650818531
102.07006318653741,-0.49476653264426884,0.6156529328223207,-0.8386617115574257,1.4956756756756757,102.84796355083371
102.0713933775523,-0.4928091779430357,0.607813648669218,-0.8304731659376592,1.4976576576576577,102.85358233999848
102.07271828143448,-0.4908595667676346,0.5999146738663255,-0.8221011188519476,1.4996396396396396,102.85931190932085
102.07403794004732,-0.4889176684837653,0.5919567841364991,-0.8135474201889764,1.5016216216216216,102.8651512571327
102.07535239475895,-0.48698345257831965,0.5839407609883629,-0.8048139599751879,1.5036036036036036,102.87109934679742
102.07666168645002,-0.4850568886589038,0.5758673916395646,-0.7959026679571635,1.5055855855855858,102.87715510705911
102.07796585552134,-0.48313794645335917,0.5677374689394645,-0.7868155131752235,1.5075675675675675,102.88331743239979
102.07926494190137,-0.48122659580928767,0.5595517912912729,-0.7775545035283483,1.5095495495495497,102.88958518340455
102.08055898505354,-0.47932280669357763,0.5513111625736443,-0.7681216853305147,1.5115315315315314,102.89595718713463
102.08184802398345,-0.4774265491919319,0.5430163920617301,-0.75851914285854,1.5135135135135136,102.90243223750822
102.08313209724592,-0.4755377935083976,0.5346682943477047,-0.7487489978915406,1.5154954954954956,102.9090090956892
102.08441124295193,-0.4736565099648986,0.5262676892607685,-0.7388134092421041,1.5174774774774775,102.91568649048318
102.08568549877536,-0.4717826690007684,0.5178154017866339,-0.7287145722792767,1.5194594594594595,102.9224631187414
102.0869549019597,-0.469916241172286,0.5093122619865085,-0.7184547184434743,1.5214414414414414,102.9293376457719
102.08821948932456,-0.4680571971522132,0.5007591049155792,-0.7080361147534234,1.5234234234234236,102.93630870575791
102.08947929727208,-0.4662055077293342,0.4921567705410055,-0.6974610633052414,1.5254054054054054,102.94337490218392
102.09073436179318,-0.4643611438079958,0.48350610365942687,-0.6867319007637627,1.5273873873873876,102.95053480826824
102.09198471847382,-0.46252407640765064,0.47480795381400326,-0.6758509978462311,1.5293693693693693,102.95778696740332
102.09323040250098,-0.4606942766624019,0.46606317521098173,-0.664820758798464,1.5313513513513515,102.96512989360242
102.09447144866859,-0.45887171582054975,0.4572726266358116,-0.6536436208636113,1.5333333333333334,102.97256207195358
102.09570789138343,-0.4570563652441394,0.448437171368805,-0.6423220537436228,1.5353153153153154,102.98008195907978
102.09693976467078,-0.45524819640851133,0.4395576771003591,-0.6308585590535385,1.5372972972972974,102.98768798360639
102.09816710218013,-0.45344718090185254,0.43063501584574365,-0.6192556697687365,1.5392792792792793,102.99537854663457
